Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;BuildingArea;YearBuilt;CouncilArea;Lattitude;Longtitude;Regionname;Propertycount
Glen Waverley;7 Matthew St;3;h;1605000;S;Ray;18/11/2017;167;3150;3;2;2;725;;;Monash City Council;-37874;1451499;Eastern Metropolitan;15321
Glen Waverley;1/2 Charlotte St;2;u;1002000;S;Philip;25/11/2017;167;3150;;;;;;;Monash City Council;;;Eastern Metropolitan;15321
Glen Waverley;22 Mount St;2;h;1801001;S;Barry;25/11/2017;167;3150;2;2;1;691;;;Monash City Council;-378819;1451681;Eastern Metropolitan;15321
Glen Waverley;55 Botanic Dr;5;h;1130000;S;Fletchers;09/12/2017;167;3150;5;1;2;;60;1978;Monash City Council;-3789482;14516596;Eastern Metropolitan;15321
Glen Waverley;15 Herriotts Bvd;6;h;1411000;S;Harcourts;09/12/2017;167;3150;6;4;2;848;;;Monash City Council;-378958;1451483;Eastern Metropolitan;15321
Glen Waverley;1/4 Short St;2;u;790000;S;Ray;10/02/2018;167;3150;;;;;;;Monash City Council;;;Eastern Metropolitan;15321
Glen Waverley;5/673 High Street Rd;3;u;740000;S;Harcourts;03/03/2018;167;3150;;;;;;;Monash City Council;;;Eastern Metropolitan;15321
Glen Waverley;2/4 Myers Av;3;u;1450000;S;Barry;03/03/2018;167;3150;;;;;;;Monash City Council;;;Eastern Metropolitan;15321
Glen Waverley;4 Canova Dr;3;h;1075000;S;Ray;10/03/2018;167;3150;4;2;2;646;;;Monash City Council;-3786206;14516452;Eastern Metropolitan;15321
Glen Waverley;5 Wilfred Ct;5;h;815000;S;Barry;10/03/2018;167;3150;5;3;2;895;145;1978;Monash City Council;-3789524;1451587;Eastern Metropolitan;15321
Glen Waverley;21 Ingleside Cr;4;h;1459000;S;Ray;17/02/2018;167;3150;4;2;2;671;164;1975;Monash City Council;-3788618;14514701;Eastern Metropolitan;15321
Glen Waverley;11 The Ridge;3;h;1700000;S;Harcourts;17/02/2018;167;3150;3;1;2;714;119;1960;Monash City Council;-3786993;14516531;Eastern Metropolitan;15321
Glen Waverley;2/4 Clematis St;3;u;955000;S;Harcourts;17/03/2018;167;3150;;;;;;;Monash City Council;;;Eastern Metropolitan;15321
Glen Waverley;6 Goodin Gr;3;h;2420000;S;LLC;17/03/2018;167;3150;3;2;2;830;;;Monash City Council;-378758;14516235;Eastern Metropolitan;15321
Glen Waverley;54 Torwood Av;4;h;1400500;S;Harcourts;17/03/2018;167;3150;4;2;2;799;;;Monash City Council;-378836;14518661;Eastern Metropolitan;15321
Glen Waverley;58 Delmore Cr;3;h;1330000;S;JRW;24/02/2018;167;3150;3;1;1;651;133;1960;Monash City Council;-3786361;14515233;Eastern Metropolitan;15321
Glen Waverley;3 Garwain Pde;4;h;1280000;S;Fletchers;24/02/2018;167;3150;4;2;2;657;208;1970;Monash City Council;-378697;14518103;Eastern Metropolitan;15321
Glen Waverley;24 Jordan Gr;3;h;1350000;S;Barry;24/02/2018;167;3150;3;1;1;718;;;Monash City Council;-3788768;14516755;Eastern Metropolitan;15321
Glen Waverley;4 Marcia Ct;3;h;1220000;S;Barry;24/02/2018;167;3150;3;2;2;916;;;Monash City Council;-378931;1451557;Eastern Metropolitan;15321
Glenroy;2/74 Daley St;3;t;555000;SP;Stockdale;03/12/2016;13;3046;3;2;2;244;3;;Moreland City Council;-376969;1449299;Northern Metropolitan;8870
Glenroy;15 Stanley St;3;h;980000;SP;Brad;04/03/2017;13;3046;3;2;3;1029;136;1950;Moreland City Council;-377115;1449147;Northern Metropolitan;8870
Glenroy;15 Valley Cr;2;h;625000;SP;Barry;04/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;28 Centre Wy;3;h;645150;SP;Stockdale;04/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;1/23 Gordon Ct;3;t;500000;SP;Stockdale;07/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;79 Glen St;2;h;530000;SP;Barry;07/11/2016;13;3046;2;1;2;643;;;Moreland City Council;-376978;1449276;Northern Metropolitan;8870
Glenroy;24a Morell St;3;h;460000;SP;Raine;08/10/2016;13;3046;3;2;2;224;3;1950;Moreland City Council;-37702;1449507;Northern Metropolitan;8870
Glenroy;3/67 Morell St;3;u;541000;SP;Brad;10/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;2/8 Becket St S;2;t;455000;SP;Barry;10/12/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;9/11 Currajong St;2;u;250000;SP;Barry;12/11/2016;13;3046;2;1;1;0;61;1970;Moreland City Council;-37711;1449178;Northern Metropolitan;8870
Glenroy;2/67 Morell St;3;t;550000;SP;Brad;12/11/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;16 Valley Cr;3;h;525000;SP;Stockdale;14/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;2/22 Sadie St;2;u;410000;SP;Brad;15/10/2016;13;3046;2;1;2;200;81;2000;Moreland City Council;-377002;1449428;Northern Metropolitan;8870
Glenroy;20 Tarana Av;3;t;545000;SP;Brad;16/04/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;4/788 Pascoe Vale Rd;2;t;450000;SP;Barry;18/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;1/12 Maude Av;3;t;450000;SP;Nelson;18/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;2/709 Pascoe Vale Rd;3;u;470000;SP;Barry;18/06/2016;13;3046;3;1;2;187;99;2014;Moreland City Council;-377098;1449163;Northern Metropolitan;8870
Glenroy;1/2 Prospect St;3;u;482500;SP;Brad;18/06/2016;13;3046;3;1;1;265;;1995;Moreland City Council;-377083;1449158;Northern Metropolitan;8870
Glenroy;1a Stella St;3;h;482500;SP;Stockdale;18/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;37 Farview St;2;t;420000;SP;Stockdale;22/05/2016;13;3046;2;1;1;307;;;Moreland City Council;-377117;1449348;Northern Metropolitan;8870
Glenroy;1/7 Harold St;3;t;550000;SP;Stockdale;22/08/2016;13;3046;3;2;2;212;129;2010;Moreland City Council;-377073;1449277;Northern Metropolitan;8870
Glenroy;46 Moonee Bvd;4;h;600000;SP;Stockdale;23/04/2016;13;3046;4;1;2;586;159;1968;Moreland City Council;-376975;1449065;Northern Metropolitan;8870
Glenroy;135 Hilton St;3;h;600000;SP;Barry;24/09/2016;13;3046;3;1;2;599;150;1960;Moreland City Council;-377009;1449291;Northern Metropolitan;8870
Glenroy;3/19 Isla Av;3;u;470000;SP;Barry;24/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;46 Sadie St;4;h;655000;SP;Stockdale;24/09/2016;13;3046;4;1;2;695;;;Moreland City Council;-376985;1449441;Northern Metropolitan;8870
Glenroy;118 Bindi St;3;h;500000;SP;Nelson;25/02/2017;13;3046;3;1;4;677;;;Moreland City Council;-37695;1449271;Northern Metropolitan;8870
Glenroy;65 Farview St;3;h;762700;SP;Stockdale;25/02/2017;13;3046;3;1;4;597;100;1960;Moreland City Council;-377097;1449351;Northern Metropolitan;8870
Glenroy;1/15 Acacia St;2;t;484852;SP;Eview;27/11/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;3/132 Widford St;3;t;440000;SP;Nelson;28/05/2016;13;3046;3;2;1;215;121;2010;Moreland City Council;-376952;1449256;Northern Metropolitan;8870
Glenroy;14 William St;3;h;501000;SP;Raine;28/05/2016;13;3046;3;1;1;348;;;Moreland City Council;-377119;1449111;Northern Metropolitan;8870
Glenroy;101 Evell St;3;h;690000;SP;YPA;13/05/2017;13;3046;3;1;2;650;;;Moreland City Council;-37699;1449421;Northern Metropolitan;8870
Glenroy;1/26 York St;3;t;595000;SP;Nelson;20/05/2017;13;3046;3;1;2;258;1426;2001;Moreland City Council;-377047;1449087;Northern Metropolitan;8870
Glenroy;1/14 Newton St;3;t;680000;SP;Stockdale;29/04/2017;13;3046;3;2;2;243;133;2014;Moreland City Council;-377116;1449357;Northern Metropolitan;8870
Glenroy;24 Ridgeway Av;3;h;640000;SP;Eview;29/04/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;5 Patrick St;3;h;847000;SP;Barry;01/07/2017;112;3046;3;1;2;650;;;Moreland City Council;-3771399;14492264;Northern Metropolitan;8870
Glenroy;44 Lytton St;4;h;1100000;SP;Alexkarbon;24/06/2017;112;3046;4;2;2;1017;;;Moreland City Council;-3770705;14491011;Northern Metropolitan;8870
Glenroy;7/56 Golf Links Rd;1;u;362500;SP;Brad;27/05/2017;112;3046;1;1;1;124;75;1980;Moreland City Council;-3770917;14492291;Northern Metropolitan;8870
Glenroy;4/10 Gladstone Pde;2;u;565000;SP;Nelson;12/08/2017;112;3046;2;1;2;193;105;1995;Moreland City Council;-3770612;1449144;Northern Metropolitan;8870
Glenroy;8 Granville St;3;h;940000;SP;Stockdale;22/07/2017;112;3046;3;2;5;627;173;1960;Moreland City Council;-3770198;14492166;Northern Metropolitan;8870
Glenroy;133 Morell St;3;h;780000;SP;Stockdale;03/09/2017;112;3046;3;1;3;618;116;1960;Moreland City Council;-3769836;14493891;Northern Metropolitan;8870
Glenroy;7/96 Plumpton Av;2;t;480000;SP;Barry;09/09/2017;112;3046;2;1;1;;65;2013;Moreland City Council;-37707;14492165;Northern Metropolitan;8870
Glenroy;78 Justin Av;2;h;805000;SP;RW;19/08/2017;112;3046;2;1;4;712;82;1970;Moreland City Council;-3769994;14493489;Northern Metropolitan;8870
Glenroy;2/73 View St;3;t;587000;SP;Eview;19/08/2017;112;3046;3;2;1;;;2011;Moreland City Council;-3769668;14492922;Northern Metropolitan;8870
Glenroy;52 Chapman Av;4;h;875000;SP;Brad;07/10/2017;112;3046;4;3;2;582;;1962;Moreland City Council;-3770801;1449135;Northern Metropolitan;8870
Glenroy;24 Justin Av;4;h;820000;SP;Stockdale;07/10/2017;112;3046;4;2;4;;162;1950;Moreland City Council;-3770385;14493417;Northern Metropolitan;8870
Glenroy;8 Rowan St;3;h;780000;SP;RW;07/10/2017;112;3046;3;1;3;609;90;1960;Moreland City Council;-376984;14491756;Northern Metropolitan;8870
Glenroy;109 Tarana Av;3;h;770000;SP;Stockdale;14/10/2017;112;3046;3;1;3;604;;1955;Moreland City Council;-3770857;14490641;Northern Metropolitan;8870
Glenroy;11 Langton St;3;h;885000;SP;Stockdale;11/11/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;1/43 Lytton St;4;t;745000;SP;Barry;18/11/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;139 Morell St;5;h;861960;SP;Eview;18/11/2017;112;3046;5;2;4;653;;;Moreland City Council;-376983;1449384;Northern Metropolitan;8870
Glenroy;7/56 Acacia St;3;t;600000;SP;Brad;25/11/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;4/45 Lytton St;2;h;525000;SP;Eview;25/11/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;14 Morley St;3;t;720000;SP;Stockdale;25/11/2017;112;3046;3;2;2;781;;;Moreland City Council;-377006;1449373;Northern Metropolitan;8870
Glenroy;1/8 Apsley St;3;t;765000;SP;Stockdale;06/01/2018;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;73 Tarana Av;4;h;801000;SP;Barry;06/01/2018;112;3046;4;1;4;660;;;Moreland City Council;-3771031;14490404;Northern Metropolitan;8870
Glenroy;2/11 Apsley St;2;t;600000;SP;Eview;09/12/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;125 Augustine Tce;5;h;810000;SP;Boran;09/12/2017;112;3046;5;3;2;909;342;1990;Moreland City Council;-37695;14491038;Northern Metropolitan;8870
Glenroy;6/919 Pascoe Vale Rd;3;t;530000;SP;Brad;09/12/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;2/923 Pascoe Vale Rd;3;t;591000;SP;RW;09/12/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;1/74 Melbourne Av;3;t;600000;SA;Barry;01/07/2017;112;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;13 Clovelly Av;3;h;795000;SA;Stockdale;14/10/2017;112;3046;3;1;3;;;;Moreland City Council;-3770505;14491278;Northern Metropolitan;8870
Glenroy;2/13 Becket St S;3;t;585000;S;Stockdale;03/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;89 John St;3;h;610000;S;Ray;03/09/2016;13;3046;3;1;2;696;118;1960;Moreland City Council;-376972;1449431;Northern Metropolitan;8870
Glenroy;18 Pengana Av;3;h;681500;S;Barry;03/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;52 Tarana Av;3;h;640000;S;Nelson;03/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;11 Valley Cr;3;h;712000;S;Eview;03/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;55 Daley St;3;h;610000;S;Walshe;03/12/2016;13;3046;3;1;3;640;144;1960;Moreland City Council;-376979;1449335;Northern Metropolitan;8870
Glenroy;62 Farview St;3;h;500000;S;Nelson;03/12/2016;13;3046;3;1;1;336;;;Moreland City Council;-377088;1449356;Northern Metropolitan;8870
Glenroy;82 Melbourne Av;3;h;800000;S;Stockdale;03/12/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;39 Morley St;3;h;806500;S;Barry;03/12/2016;13;3046;3;1;2;766;127;1965;Moreland City Council;-376988;1449372;Northern Metropolitan;8870
Glenroy;3/45 Isla Av;3;t;565000;S;YPA;04/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;21 Langton St;2;h;758000;S;Stockdale;04/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;66 Langton St;3;h;590000;S;Stockdale;04/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;42 Sadie St;3;h;822000;S;Stockdale;04/03/2017;13;3046;3;1;4;700;105;1950;Moreland City Council;-376988;1449438;Northern Metropolitan;8870
Glenroy;20 Leonard Av;2;h;607000;S;Barry;04/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;123 Glenroy Rd;3;h;670000;S;Stockdale;06/08/2016;13;3046;3;1;1;652;;;Moreland City Council;-377062;1449261;Northern Metropolitan;8870
Glenroy;45 Stanley St;2;h;852500;S;Barry;06/08/2016;13;3046;2;1;2;832;;;Moreland City Council;-377126;1449122;Northern Metropolitan;8870
Glenroy;46 Stanley St;4;h;1025000;S;Burnham;06/08/2016;13;3046;4;2;4;1011;;;Moreland City Council;-37712;1449127;Northern Metropolitan;8870
Glenroy;23 Tarana Av;3;h;625000;S;Barry;07/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;13 Cherwell Av;5;h;665000;S;Barry;07/11/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;11 Caldwell St;3;h;721000;S;YPA;08/10/2016;13;3046;3;1;2;674;;1976;Moreland City Council;-377102;1449362;Northern Metropolitan;8870
Glenroy;1 Gordon Ct;3;h;737000;S;Stockdale;08/10/2016;13;3046;3;1;4;640;97;1950;Moreland City Council;-376986;1449243;Northern Metropolitan;8870
Glenroy;134 John St;3;h;575500;S;hockingstuart;08/10/2016;13;3046;3;1;1;701;;;Moreland City Council;-376953;1449397;Northern Metropolitan;8870
Glenroy;4 Lyons St;3;h;600000;S;Barry;08/10/2016;13;3046;3;1;2;702;;;Moreland City Council;-376999;1449387;Northern Metropolitan;8870
Glenroy;6 Cosmos St;3;h;691000;S;Stockdale;10/09/2016;13;3046;3;1;2;753;;;Moreland City Council;-377065;1449374;Northern Metropolitan;8870
Glenroy;62 Everard St;3;h;500000;S;Nelson;10/09/2016;13;3046;3;1;1;589;;;Moreland City Council;-376993;1449393;Northern Metropolitan;8870
Glenroy;108 Loongana Av;3;h;485000;S;Raine;10/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;3/95 Loongana Av;2;t;402000;S;Considine;10/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;3/28 Stanley St;3;t;545000;S;Barry;10/09/2016;13;3046;3;2;1;136;130;2014;Moreland City Council;-377112;1449142;Northern Metropolitan;8870
Glenroy;44 Daley St;3;h;572000;S;Walshe;10/12/2016;13;3046;3;1;2;627;;;Moreland City Council;-376974;1449326;Northern Metropolitan;8870
Glenroy;6 Dromana St;4;h;702000;S;Eview;10/12/2016;13;3046;4;1;4;606;124;1956;Moreland City Council;-377104;1449088;Northern Metropolitan;8870
Glenroy;137 Glenroy Rd;2;h;730000;S;Barry;10/12/2016;13;3046;2;1;1;705;115;1950;Moreland City Council;-37706;1449245;Northern Metropolitan;8870
Glenroy;1/19 Lytton St;2;t;449000;S;Eview;10/12/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;116 Melbourne Av;2;h;680000;S;Barry;10/12/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;24 Trevannion St;3;h;711500;S;Stockdale;10/12/2016;13;3046;3;1;3;667;81;1950;Moreland City Council;-377005;1449185;Northern Metropolitan;8870
Glenroy;45 Cosmos St;5;h;810000;S;Stockdale;11/03/2017;13;3046;5;4;4;695;176;1950;Moreland City Council;-377028;1449377;Northern Metropolitan;8870
Glenroy;116b Hilton St;3;t;580000;S;Melbourne;11/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;41 Isla Av;2;h;438000;S;Ray;12/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;1/1 Danae St;3;t;460000;S;Eview;12/11/2016;13;3046;3;1;1;325;106;1970;Moreland City Council;-377001;1449291;Northern Metropolitan;8870
Glenroy;19 Justin Av;4;h;835000;S;Stockdale;12/11/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;24 Sadie St;3;h;793000;S;Eview;12/11/2016;13;3046;3;1;2;780;120;1960;Moreland City Council;-377;1449427;Northern Metropolitan;8870
Glenroy;7/89 Station Rd;2;u;340000;S;Nelson;12/11/2016;13;3046;2;1;1;0;74;1970;Moreland City Council;-377071;1449176;Northern Metropolitan;8870
Glenroy;57 View St;3;h;596000;S;Hodges;12/11/2016;13;3046;3;1;3;624;;;Moreland City Council;-376967;1449313;Northern Metropolitan;8870
Glenroy;1/61 Loongana Av;3;t;642000;S;Stockdale;14/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;39 Melbourne Av;3;h;670000;S;Brace;14/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;149 Augustine Tce;3;h;447500;S;Melbourne;15/10/2016;13;3046;3;1;1;320;130;2000;Moreland City Council;-376949;1449122;Northern Metropolitan;8870
Glenroy;45 Fran St;3;h;588000;S;YPA;15/10/2016;13;3046;3;1;1;616;125;1960;Moreland City Council;-377029;1449053;Northern Metropolitan;8870
Glenroy;7 Isla Av;3;h;695000;S;Stockdale;15/10/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;44 Widford St;3;h;688000;S;Stockdale;15/10/2016;13;3046;3;1;4;700;;;Moreland City Council;-377022;144924;Northern Metropolitan;8870
Glenroy;57 Widford St;3;h;612500;S;Stockdale;15/10/2016;13;3046;3;2;3;635;;;Moreland City Council;-377006;1449239;Northern Metropolitan;8870
Glenroy;40 View St;3;h;525000;S;Brad;16/04/2016;13;3046;3;1;1;665;85;1950;Moreland City Council;-376966;1449331;Northern Metropolitan;8870
Glenroy;2/14 Langton St;2;t;397500;S;Jellis;16/07/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;10 Anselm Gr;3;h;703000;S;Eview;17/09/2016;13;3046;3;1;4;704;102;1960;Moreland City Council;-377021;1449136;Northern Metropolitan;8870
Glenroy;1/112 Cardinal Rd;4;t;608000;S;Raine;17/09/2016;13;3046;3;2;1;252;150;2014;Moreland City Council;-377006;1449299;Northern Metropolitan;8870
Glenroy;9a Kennedy St;3;t;677000;S;Barry;17/09/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;6/2 Murrell St;2;u;320500;S;Nelson;17/09/2016;13;3046;2;1;1;3056;;;Moreland City Council;-377042;1449214;Northern Metropolitan;8870
Glenroy;21A Cosmos St;3;h;577000;S;Barry;18/03/2017;13;3046;3;1;2;706;;;Moreland City Council;-377053;1449372;Northern Metropolitan;8870
Glenroy;97 Loongana Av;4;h;920000;S;Professionals;18/03/2017;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;2/36 Prospect St;4;t;607000;S;YPA;18/03/2017;13;3046;4;3;2;0;131;2014;Moreland City Council;-377102;1449112;Northern Metropolitan;8870
Glenroy;139 John St;3;h;765500;S;Barry;18/06/2016;13;3046;3;2;2;780;180;1970;Moreland City Council;-376955;1449389;Northern Metropolitan;8870
Glenroy;29 Melbourne Av;3;h;807000;S;Stockdale;18/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;23 Palana St;3;h;565000;S;Barry;18/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;108 Valley Cr;3;h;600000;S;Stockdale;18/06/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;48 Everard St;3;h;580000;S;Barry;19/11/2016;13;3046;3;1;2;650;142;1960;Moreland City Council;-377002;1449408;Northern Metropolitan;8870
Glenroy;3/4 Murrell St;2;t;434500;S;Eview;19/11/2016;13;3046;2;1;1;125;;1975;Moreland City Council;-377042;1449211;Northern Metropolitan;8870
Glenroy;1/38 Stanley St;2;u;620250;S;Stockdale;19/11/2016;13;3046;2;1;2;253;91;2012;Moreland City Council;-377117;1449135;Northern Metropolitan;8870
Glenroy;1/80 Tarana Av;3;h;480000;S;Raine;19/11/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;128 Widford St;3;h;710000;S;Stockdale;19/11/2016;13;3046;3;1;1;796;104;1960;Moreland City Council;-376955;1449253;Northern Metropolitan;8870
Glenroy;54 Cromwell St;4;h;630000;S;Stockdale;22/05/2016;13;3046;3;1;2;630;130;1960;Moreland City Council;-377002;1449232;Northern Metropolitan;8870
Glenroy;10a Melbourne Av;2;h;486500;S;Nelson;22/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;106 Outlook Dr;3;h;600000;S;Stockdale;22/05/2016;13;3046;3;1;4;541;139;1968;Moreland City Council;-377051;1449069;Northern Metropolitan;8870
Glenroy;30 Valley Cr;3;h;502500;S;Stockdale;22/05/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
Glenroy;2/27 Morley St;3;u;460000;S;Barry;22/08/2016;13;3046;3;2;1;190;;;Moreland City Council;-376997;1449367;Northern Metropolitan;8870
Glenroy;55 Paget Av;3;h;582000;S;Nelson;22/08/2016;13;3046;;;;;;;Moreland City Council;;;Northern Metropolitan;8870
